business_id,date,code,description
94359,4/16/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
94359,4/16/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31127,5/12/15,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
31127,5/12/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
64667,11/25/14,2,"Standard not met. Food Sources: Container, properly labeled"
64667,11/25/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
64667,5/7/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30790,6/11/14,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
30790,6/11/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30790,6/11/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
30790,6/11/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
30790,12/17/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
70021,11/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
64102,7/3/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
64102,7/3/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
64102,12/2/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
64102,12/2/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
48510,10/24/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
44790,6/26/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
44790,12/18/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
65285,10/28/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
65285,10/28/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
65285,4/13/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
65285,4/13/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
65285,4/13/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
65285,4/13/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
31637,3/18/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32222,5/5/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32222,5/5/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
32222,5/5/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32222,5/5/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
42487,11/26/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
42487,11/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
42487,11/26/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
42487,11/26/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
42487,11/26/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
42487,5/26/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
93421,6/26/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
93421,12/16/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
93421,12/16/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
93421,12/16/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
59210,6/27/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
59210,6/27/14,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
59210,10/1/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
59210,10/1/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
59210,3/23/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
59210,3/23/15,23,"Standard not met. Plumbing: Installed, maintained"
59210,3/23/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
66606,8/28/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
66606,8/28/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
66606,8/28/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
66606,8/28/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
66606,8/28/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
66606,2/26/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
66606,2/26/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
66606,2/26/15,23,"Standard not met. Plumbing: Installed, maintained"
66606,2/26/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
66606,2/26/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
48160,6/26/14,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
48160,6/26/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
48160,6/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
48160,6/26/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
48160,6/26/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
48160,7/9/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
48160,7/9/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
48160,7/9/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
48160,12/9/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
48160,12/9/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
48160,12/9/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
48160,12/9/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
48160,12/9/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
48160,12/22/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
48160,12/22/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
62652,7/30/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62652,1/22/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
84546,7/26/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
84546,7/26/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
84546,1/12/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
74801,11/24/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31180,8/21/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31180,8/21/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31180,8/21/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31180,2/3/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
31180,2/3/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
31180,2/3/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
48520,9/25/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
